Date,US,EU,INDIA,JAPAN,VIX
2021-04-15,4170.419921875,3993.429931640625,14581.4501953125,29642.689453125,16.56999969482422
2021-04-16,4185.47021484375,4032.989990234375,14617.849609375,29683.369140625,16.25
2021-04-19,4163.259765625,4019.909912109375,14359.4501953125,29685.369140625,17.290000915527344
2021-04-20,4134.93994140625,3940.4599609375,14296.400390625,29100.380859375,18.68000030517578
2021-04-22,4134.97998046875,4014.800048828125,14406.150390625,29188.169921875,18.709999084472656
2021-04-23,4180.169921875,4013.340087890625,14341.349609375,29020.630859375,17.329999923706055
2021-04-26,4187.6201171875,4020.830078125,14485.0,29126.23046875,17.639999389648438
2021-04-27,4186.72021484375,4011.909912109375,14653.0498046875,28991.890625,17.559999465942383
2021-04-28,4183.18017578125,4015.030029296875,14864.5498046875,29053.970703125,17.280000686645508
2021-04-30,4181.169921875,3974.739990234375,14631.099609375,28812.630859375,18.610000610351562
2021-05-06,4201.6201171875,3999.43994140625,14724.7998046875,29331.369140625,18.389999389648438
2021-05-07,4232.60009765625,4034.25,14823.150390625,29357.8203125,16.690000534057617
2021-05-10,4188.43017578125,4023.35009765625,14942.349609375,29518.33984375,19.65999984741211
2021-05-11,4152.10009765625,3946.06005859375,14850.75,28608.58984375,21.84000015258789
2021-05-12,4063.0400390625,3947.429931640625,14696.5,28147.509765625,27.59000015258789
2021-05-14,4173.85009765625,4017.43994140625,14677.7998046875,28084.470703125,18.809999465942383
2021-05-17,4163.2900390625,4006.840087890625,14923.150390625,27824.830078125,19.719999313354492
2021-05-18,4127.830078125,4005.340087890625,15108.099609375,28406.83984375,21.34000015258789
2021-05-19,4115.68017578125,3936.739990234375,15030.150390625,28044.44921875,22.18000030517578
2021-05-20,4159.1201171875,3999.909912109375,14906.0498046875,28098.25,20.670000076293945
2021-05-21,4155.85986328125,4025.780029296875,15175.2998046875,28317.830078125,20.149999618530273
2021-05-25,4188.1298828125,4036.0400390625,15208.4501953125,28553.98046875,18.84000015258789
2021-05-26,4195.990234375,4031.669921875,15301.4501953125,28642.189453125,17.360000610351562
2021-05-27,4200.8798828125,4039.2099609375,15337.849609375,28549.009765625,16.739999771118164
2021-05-28,4204.10986328125,4070.56005859375,15435.650390625,29149.41015625,16.760000228881836
2021-06-01,4202.0400390625,4071.75,15574.849609375,28814.33984375,17.899999618530273
2021-06-02,4208.1201171875,4088.5,15576.2001953125,28946.140625,17.479999542236328
2021-06-03,4192.85009765625,4079.239990234375,15690.349609375,29058.109375,18.040000915527344
2021-06-04,4229.89013671875,4089.3798828125,15670.25,28941.51953125,16.420000076293945
2021-06-07,4226.52001953125,4097.64990234375,15751.650390625,29019.240234375,16.420000076293945
2021-06-08,4227.259765625,4096.009765625,15740.099609375,28963.560546875,17.06999969482422
2021-06-09,4219.5498046875,4096.85009765625,15635.349609375,28860.80078125,17.889999389648438
2021-06-10,4239.18017578125,4096.06982421875,15737.75,28958.560546875,16.100000381469727
2021-06-11,4247.43994140625,4126.7001953125,15799.349609375,28948.73046875,15.649999618530273
2021-06-14,4255.14990234375,4132.669921875,15811.849609375,29161.80078125,16.389999389648438
2021-06-15,4246.58984375,4143.52001953125,15869.25,29441.30078125,17.020000457763672
2021-06-16,4223.7001953125,4151.759765625,15767.5498046875,29291.009765625,18.149999618530273
2021-06-17,4221.85986328125,4158.14013671875,15691.400390625,29018.330078125,17.75
2021-06-18,4166.4501953125,4083.3701171875,15683.349609375,28964.080078125,20.700000762939453
2021-06-21,4224.7900390625,4112.330078125,15746.5,28010.9296875,17.889999389648438
2021-06-22,4246.43994140625,4123.1298828125,15772.75,28884.130859375,16.65999984741211
2021-06-23,4241.83984375,4075.93994140625,15686.9501953125,28874.890625,16.31999969482422
2021-06-24,4266.490234375,4122.43017578125,15790.4501953125,28875.23046875,15.970000267028809
2021-06-25,4280.7001953125,4120.66015625,15860.349609375,29066.1796875,15.619999885559082
2021-06-28,4290.60986328125,4089.909912109375,15814.7001953125,29048.01953125,15.760000228881836
2021-06-29,4291.7998046875,4107.509765625,15748.4501953125,28812.609375,16.020000457763672
2021-06-30,4297.5,4064.300048828125,15721.5,28791.529296875,15.829999923706055
2021-07-01,4319.93994140625,4078.889892578125,15680.0,28707.0390625,15.479999542236328
2021-07-02,4352.33984375,4084.31005859375,15722.2001953125,28783.279296875,15.069999694824219
2021-07-06,4343.5400390625,4052.669921875,15818.25,28643.2109375,16.440000534057617
2021-07-07,4358.1298828125,4078.530029296875,15879.650390625,28366.94921875,16.200000762939453
2021-07-08,4320.81982421875,3991.659912109375,15727.900390625,28118.029296875,19.0
2021-07-09,4369.5498046875,4068.090087890625,15689.7998046875,27940.419921875,16.18000030517578
2021-07-12,4384.6298828125,4093.3798828125,15692.599609375,28569.01953125,16.170000076293945
2021-07-13,4369.2099609375,4094.56005859375,15812.349609375,28718.240234375,17.1200008392334
2021-07-14,4374.2998046875,4099.5,15853.9501953125,28608.490234375,16.329999923706055
2021-07-15,4360.02978515625,4056.389892578125,15924.2001953125,28279.08984375,17.010000228881836
2021-07-16,4327.16015625,4035.77001953125,15923.400390625,28003.080078125,18.450000762939453
2021-07-19,4258.490234375,3928.530029296875,15752.400390625,27652.740234375,22.5
2021-07-20,4323.06005859375,3956.340087890625,15632.099609375,27388.16015625,19.729999542236328
2021-07-26,4422.2998046875,4102.58984375,15824.4501953125,27833.2890625,17.579999923706055
2021-07-27,4401.4599609375,4064.830078125,15746.4501953125,27970.220703125,19.360000610351562
2021-07-28,4400.64013671875,4103.02978515625,15709.400390625,27581.66015625,18.309999465942383
2021-07-29,4419.14990234375,4116.77001953125,15778.4501953125,27782.419921875,17.700000762939453
2021-07-30,4395.259765625,4089.300048828125,15763.0498046875,27283.58984375,18.239999771118164
2021-08-02,4387.16015625,4116.6201171875,15885.150390625,27781.01953125,19.459999084472656
2021-08-03,4423.14990234375,4117.9501953125,16130.75,27641.830078125,18.040000915527344
2021-08-04,4402.66015625,4144.89990234375,16258.7998046875,27584.080078125,17.969999313354492
2021-08-05,4429.10009765625,4161.080078125,16294.599609375,27728.119140625,17.280000686645508
2021-08-06,4436.52001953125,4174.5400390625,16238.2001953125,27820.0390625,16.149999618530273
2021-08-10,4436.75,4187.81982421875,16280.099609375,27888.150390625,16.790000915527344
2021-08-11,4442.41015625,4206.330078125,16282.25,28070.509765625,16.170000076293945
2021-08-12,4460.830078125,4226.330078125,16364.400390625,28015.01953125,15.59000015258789
2021-08-13,4468.0,4229.7001953125,16529.099609375,27977.150390625,15.449999809265137
2021-08-16,4479.7099609375,4202.43994140625,16563.05078125,27523.189453125,16.1200008392334
2021-08-17,4448.080078125,4196.39990234375,16614.599609375,27424.470703125,17.90999984741211
2021-08-18,4400.27001953125,4189.419921875,16568.849609375,27585.91015625,21.56999969482422
2021-08-20,4441.669921875,4147.5,16450.5,27013.25,18.559999465942383
2021-08-23,4479.52978515625,4176.419921875,16496.44921875,27494.240234375,17.149999618530273
2021-08-24,4486.22998046875,4178.080078125,16624.599609375,27732.099609375,17.219999313354492
2021-08-25,4496.18994140625,4181.1201171875,16634.650390625,27724.80078125,16.790000915527344
2021-08-26,4470.0,4169.8701171875,16636.900390625,27742.2890625,18.84000015258789
2021-08-27,4509.3701171875,4190.97998046875,16705.19921875,27641.140625,16.389999389648438
2021-08-30,4528.7900390625,4198.7998046875,16931.05078125,27789.2890625,16.190000534057617
2021-08-31,4522.68017578125,4196.41015625,17132.19921875,28089.5390625,16.479999542236328
2021-09-01,4524.08984375,4227.27001953125,17076.25,28451.01953125,16.110000610351562
2021-09-02,4536.9501953125,4232.10009765625,17234.150390625,28543.509765625,16.40999984741211
2021-09-03,4535.43017578125,4201.97998046875,17323.599609375,29128.109375,16.40999984741211
2021-09-07,4520.02978515625,4225.009765625,17362.099609375,29916.140625,18.139999389648438
2021-09-08,4514.06982421875,4177.14990234375,17353.5,30181.2109375,17.959999084472656
2021-09-09,4493.27978515625,4177.10986328125,17369.25,30008.189453125,18.799999237060547
2021-09-13,4468.72998046875,4189.52978515625,17355.30078125,30447.369140625,19.3700008392334
2021-09-14,4443.0498046875,4191.669921875,17380.0,30670.099609375,19.459999084472656
2021-09-15,4480.7001953125,4145.93994140625,17519.44921875,30511.7109375,18.18000030517578
2021-09-16,4473.75,4169.8701171875,17629.5,30323.33984375,18.690000534057617
2021-09-17,4432.990234375,4130.83984375,17585.150390625,30500.05078125,20.809999465942383
2021-09-21,4354.18994140625,4097.509765625,17562.0,29839.7109375,24.360000610351562
2021-09-22,4395.64013671875,4150.18994140625,17546.650390625,29639.400390625,20.8700008392334
2021-09-24,4455.47998046875,4158.509765625,17853.19921875,30248.810546875,17.75
2021-09-27,4443.10986328125,4165.47998046875,17855.099609375,30240.060546875,18.760000228881836
